prob_score,actual
0.042115034472527076,False
0.30909738841888645,False
0.04343008083248022,False
0.0,False
0.5553978461034178,False
0.32190704351536725,False
0.3972151487296262,False
0.2730865945548944,False
0.4314975309690466,False
0.1337162517576586,False
0.07926017388317884,False
0.048574026826529684,False
0.37920382191541546,False
0.3462236542821601,False
0.4929833118611151,False
0.010300866458103299,False
0.36887813027405786,False
0.16665911028392977,False
0.005407522624434388,False
0.10825807201573323,True
0.5069102051486523,True
0.11276058582215226,False
0.3005851314621886,False
0.020801167582417582,False
0.35889319258818764,False
0.1818888558579872,False
0.21934185968786124,False
0.1557063311809501,False
0.014322420253446466,False
0.20286667985136256,False
0.03045734592924238,False
0.0,False
0.4308371565798241,False
0.27403133416779246,False
0.26919372689910803,False
0.059695612005663826,False
0.3266069097792682,True
0.5063651845723823,False
0.29023440611612955,False
0.005340935380409064,False
0.34734801696295187,False
0.05468800886494246,False
0.4556233185628257,False
0.02577572578994793,False
0.011301521395271394,False
0.27955931091943415,False
0.4363863874363425,False
0.1504631643682377,False
0.459458684840273,False
0.0919941892642155,False
0.3555330473716593,False
0.5327797776954184,True
0.1387595569501517,False
0.11251465746037928,False
0.12195370583971002,True
0.029015809848046695,False
0.128658617456951,False
0.0,False
0.31100135124956896,False
0.05427194507969931,False
0.16563763675034748,False
0.5413594477416459,True
0.2569931113614327,False
0.13636784737074895,False
0.306215070609721,False
0.16245411952879124,False
0.4509244268190971,False
0.229209710673043,False
0.38583173696843454,True
0.6007905341905951,False
0.0878049766409518,False
0.1324095465395277,False
0.21411828698612978,False
0.30279754046940827,False
0.14553586094989712,False
0.3177467654971431,False
0.5532511436169664,False
0.5520660951806898,True
0.20869979865820665,False
0.49554290494264663,True
0.2173074227385803,True
0.1443899208166175,False
0.024665313852813845,False
0.18873384033220428,False
0.041682648587110835,False
0.326345488292438,False
0.3801576202525805,False
0.47049343997413173,False
0.3107931330196305,False
0.1694590082229183,False
0.07152762784516974,False
0.13286812108351628,False
0.216274139471718,False
0.5332304581176932,True
0.07470855620039349,False
0.26804588433071336,True
0.005409966678058783,False
0.2890012846974357,False
0.31253571446752426,False
0.26906261290150757,False
0.4124773063588667,False
0.10462690857698029,False
0.1616894318469045,False
0.47996337301177716,True
0.22897886856770852,True
0.1479574420306145,False
0.0,False
0.13024381291806889,True
0.5030104507020607,False
0.016925303862803862,False
0.06865227070429232,False
0.2218178729854009,False
0.5517186652017536,False
0.16955956495723248,False
0.12891668450986132,False
0.37190991359048586,False
0.6164871761637764,True
0.24178297349524594,False
0.2017208036653394,False
0.10536471763383913,False
0.27671936565659416,False
0.11407632594387715,False
0.048154702774865304,True
0.3884628299900371,False
0.04863259821690045,False
0.0009375,False
0.1591108336086939,False
0.135295395782176,False
0.061699244898548306,False
0.00319156346749226,False
0.030051039747565546,False
0.20712946395866585,False
0.6537569272743257,False
0.08841436793259344,False
0.030279113301559128,False
0.439420627145415,False
0.10249782392516212,False
0.4618561290301351,False
0.5647679206198741,False
0.24800103454259534,False
0.3937957546181387,False
0.04079561967987816,False
0.4015274475741052,False
0.09774022454490128,False
0.23244859290610287,False
0.05244124232158625,False
0.5079373400344256,True
0.20189611377474065,True
0.3135750616810358,False
0.14974023039479623,False
0.2090829283327003,False
0.4526312774744526,False
0.15763624460043754,False
0.23702227486747268,False
0.3666218892015854,False
0.3236690258586457,False
0.13972660787770236,False
0.08724106176009229,False
0.2201188637803063,False
0.1824300368934526,False
0.29342890859286264,True
0.02989804016960515,False
0.3967757988233452,False
0.13119951902653817,True
0.07149859486274109,False
0.3329403463758227,True
0.5914084747002232,False
0.039561006972331364,False
0.13661363361863574,False
0.4698811965269741,False
0.2940258260025632,False
0.4102616200140287,False
0.0345101019497788,False
0.3280910761780222,False
0.30491470665957876,True
0.10488451313410023,False
0.08532541590442805,False
0.5378852923379334,True
0.1425802190682659,False
0.17739838951843478,False
0.17945276794407675,False
0.2846310652528066,False
0.08560480302650979,False
0.006307032428355957,False
0.45453976907656624,True
0.08372885421713037,False
0.4141981105672222,True
0.3794974726518754,False
0.08218158073140418,False
0.6820347632850146,True
0.01867232809115549,False
0.27756326665088227,False
0.005556547619047619,False
0.27180414068693287,False
0.23547169661926007,False
0.02352498372370663,False
0.15622815502328247,False
0.289959157175407,True
0.24103805946531717,True
0.6091212643472419,True
0.0,False
0.3952128985378053,False
0.4351475750893466,False
0.0858002916390307,False
0.25882787959829723,True
0.2642444372715105,False
0.0017499999999999998,False
0.31677219085849745,False
0.45024389381255686,True
0.0902266384725973,False
0.3733049503826317,False
0.17913193723234314,False
0.25483654629678254,False
0.27446130146908826,False
0.38523712882536587,False
0.05955644776405226,False
0.09317300361233348,False
0.4046746260110064,False
0.3823192495478077,True
0.008303450806159785,False
0.4161588962912725,True
0.08828023635150604,False
0.045631822221895754,False
0.0,False
0.22028292946691644,True
0.029585361579882626,False
0.4575354606574464,False
0.20427435211295258,False
0.13906225513333859,False
0.052962897396720915,False
0.06504308665733582,False
0.4196352724131288,False
0.35184599073202877,False
0.000576923076923077,False
0.17331779905423098,False
0.00075,False
0.0538632456294995,False
0.166997027561382,False
0.5747846663884062,False
0.4958318070757084,False
0.2399072520493262,False
0.5930947666233383,False
0.5662826250662498,False
0.22088229535110104,False
0.07319620098984647,False
0.032065175136936526,False
0.22658865208203027,False
0.09285034304202176,False
0.37323910698223395,False
0.21522796888812393,False
0.1014282091292948,False
0.4141416764251142,False
0.11247327761766314,False
0.2390059446039905,True
0.3821524556230477,False
0.3593244402863684,False
0.3333340769887478,False
0.3512626893076085,False
0.18407070330135003,False
0.008821969696969698,False
0.1052761426660258,False
0.058139316316451535,False
0.016225935988563863,False
0.48228615657401247,True
0.20069854286503372,False
0.4068700226380856,False
0.07865901869884075,False
0.5125032300331451,False
0.40146849281896935,True
0.227076946498979,False
0.21024987017685157,False
0.061155678267810626,False
0.056418756456391925,False
0.09321995172492803,False
0.1812780883999598,False
0.32191595834623365,False
0.14017384819741727,False
0.49031178227676564,False
0.2944629535615732,False
0.14588817652424738,False
0.4778396493122814,False
0.4586795203329015,False
0.46326158529738465,False
0.33099506363720266,True
0.33134352024464553,False
0.3813189372375273,False
0.24208052422360862,False
0.0,False
0.0,False
0.39054544208031766,True
0.6890800283333234,True
0.2506741678662865,False
0.5331372291530769,False
0.24128507664014853,False
0.42179429614829383,False
0.09916401407292849,False
0.01951375891265597,False
0.4259576407520564,True
0.0722404820701744,False
0.2514110287578399,False
0.2925440693274295,True
0.6201260950095242,True
0.020112956651191945,False
0.5642706318798612,True
0.4974015561018154,False
0.13981042565768095,False
0.5257051646380644,True
0.04658929656458765,False
0.0074339783990519295,False
0.07525950400863328,False
0.42772785383812734,False
0.3494934981387281,False
0.0070375666000666,False
0.2321522457075795,False
0.4639388321409648,True
0.6085411272467323,False
0.21800732195261627,False
0.0,False
0.40401093063945026,True
0.15158065097511433,False
0.4651364365686987,False
0.4344515784895051,False
0.2715540947183209,False
0.0,False
0.06609728303816927,False
0.2124172216380404,False
0.4397450644228613,False
0.22631876555336572,False
0.14693460463953723,False
0.17451023965343207,False
0.49989086729518534,False
0.0022751685654498954,False
0.11767670939245688,False
0.07950987650765126,False
0.05119794339110321,False
0.09928578726983923,False
0.09911733048073568,False
0.029633843130553658,False
0.06800532037621822,False
0.23186170567151224,False
0.49988338840653607,True
0.4881746709607828,False
0.10103920093647732,False
0.3009840816707839,False
0.4684116268248924,False
0.2026275229343937,False
0.28879601756284906,False
0.17383338599399928,False
0.3990531212373402,True
0.4291171087159247,True
0.014438708962606019,False
0.36109890118000193,False
0.00706799165746534,False
0.00512804858185293,False
0.17691944499518708,False
0.17685956775894301,False
0.2892389329072448,True
0.036836434129988105,False
0.5548725216069419,False
0.1768412979565957,False
0.13838252083590644,False
0.3904611546606208,True
0.2353646651801098,True
0.23976696843507,False
0.0,False
0.14423609868888781,False
0.41629812085257983,False
0.3072535334089549,True
0.041574908966162824,False
0.31509437107332033,False
0.44788833673673045,False
0.2667628321833966,False
0.21564666898502743,False
0.3969219946448495,False
0.3086359699560904,False
0.2498773168196824,False
0.07152650908128919,False
0.4372200575574009,False
0.07758368610934316,False
0.19327472984569646,False
0.0,False
0.3251825434152405,True
0.001823529411764706,False
0.3177985042254432,False
0.24384594566899323,False
0.1456412124615379,False
0.2963219301512061,False
0.14037972776959434,False
0.5996622246744139,False
0.19823362178120557,False
0.38676742727132063,False
0.08125116956870704,False
0.16019300992825003,False
0.17881001940412503,False
0.1239436997476665,False
0.15729764452290282,True
0.4739647418307633,False
0.3660748365289836,False
0.021447963176165152,False
0.3340319310806369,True
0.31582631737184935,True
0.4392460436048166,True
0.49802852070408365,False
0.20020586456404887,False
0.15341944274746763,False
0.6818694090922858,False
0.18186033093160206,True
0.014849641779788838,False
0.22530952649985142,False
0.29826139621753484,False
0.2677382968978188,False
0.2725576574750052,False
0.00016666666666666666,False
0.13276837834080554,True
0.10908027808844235,False
0.5635363402427653,True
0.19365224743878776,True
0.24814116326641128,False
0.3565264831250115,False
0.3752872435326045,False
0.17065859081161733,False
0.5014336370523854,True
0.0038298398905016557,False
0.3996359399627712,False
0.38097346269311894,False
0.16854061486156385,False
0.3623395168441917,False
0.07405859785293678,False
0.18643480929195141,False
0.10405587056062039,False
0.0,False
0.34604677830814695,True
0.15811031822762123,False
0.3488994919937114,False
0.4650306479834021,True
0.12494598657248662,False
0.03696908124769967,False
0.07820901003236529,False
0.058228396391109216,False
0.02617263444759575,False
0.39393238141786246,False
0.09256130712543399,False
0.012662106855992306,False
0.47498216686405215,True
0.13182296530420262,False
0.35531950516019856,True
0.4777390476289114,False
0.03345449342324342,False
0.00020833333333333332,False
0.2407856990197461,False
0.010478353967004863,False
0.23430424015223378,False
0.22688581530188998,True
0.039667861195821726,False
0.11536330258456028,False
0.511444460800019,False
0.31367852210432434,False
0.16954662160843043,False
0.03300821563823398,False
0.021211861055611056,False
0.33115760510844616,True
0.0732979870892258,False
0.2733531863569859,False
0.3039180948660086,False
0.3430884781423737,False
0.33406847238876125,False
0.3451256339673886,True
0.38530548954546684,False
0.02133891108891109,False
0.14368488119553455,True
0.5509682204220617,False
0.00740661728622255,False
0.30670015668746564,False
0.1120613066473916,False
0.2752910940550593,True
0.605880544357063,False
0.4024997647635839,False
0.0,False
0.32527358392002825,False
0.06272457912409395,True
0.010627331002331002,False
0.3565925159715623,False
0.1868645789476248,True
0.2897332422581816,False
0.2908718932211853,False
0.3021776998626064,False
0.062440028260966125,False
0.004042637509549274,False
0.586942432450114,True
0.23110408260101636,False
0.06881925671246239,False
0.5199144670781696,False
0.2937360914308534,False
0.2902191152038209,False
0.0,False
0.01777992685848723,False
0.5297122933332165,False
0.05452359182999661,False
0.0660414604223083,False
0.30797158677006786,True
0.08874073055355997,False
0.10841912549608827,False
0.18771942327299143,False
0.175368718664049,False
0.4532658458452324,False
0.014392884076707605,False
0.3085472004094097,False
0.03192531214494887,False
0.32179740919462196,False
0.5809667614436678,False
0.17588940859750185,False
0.27004643231676045,False
0.37605695791053234,False
0.3347702628546903,True
0.17558339547450955,False
0.0,False
0.3539190132224018,False
0.6007102644983661,True
0.23826571503176378,False
0.2897817927149905,False
0.2158868926242671,False
0.2813737614669751,False
0.31309724948303347,False
0.16443206763080045,False
0.32493700157131855,False
0.5254616200911009,False
0.00125,False
0.0,False
0.0327326522806399,False
0.19886500896338555,True
0.09554038838773932,False
0.31563255078059793,True
0.28610007779585006,True
0.2297572495404916,False
0.1205611747980598,False
0.2989946793314611,False
0.21185010761723094,False
0.0735538188136105,False
0.4097097402836297,True
0.32779040135247733,True
0.12378019549454893,False
0.34907046409233344,False
0.3088416596688654,False
0.009905597466259231,False
0.15398283777858154,False
0.07372911273195998,False
0.021526881207028264,False
0.44205659007994624,False
0.21971765788547074,False
0.14751964873445705,False
0.44210552895289346,True
0.0,False
0.1777962584137922,False
0.3944850141073196,False
0.13432972398712337,False
0.14748616157237357,False
0.020896522253966474,False
0.5945811156303759,True
0.4694059781719254,True
0.5525465509864418,False
0.03842060281050219,False
0.21118415775503283,False
0.45537319453643105,True
0.0,False
0.06628011370752235,False
0.1433723294064425,True
0.012571213100624866,False
0.2636368640125668,False
0.0025669642857142853,False
0.0804611432295828,False
0.39765062022095315,False
0.0907600447658647,False
0.5863480043018249,False
0.1257032200053788,False
0.03809133856031571,False
0.012680353959765724,False
0.13280137082361987,False
0.05967533296958906,False
0.3863191565364563,False
0.1275371402698569,False
0.20320837077411372,False
0.006453346842169361,False
0.0,False
0.30224617607576293,False
0.17736003765660294,False
0.15742323501053,True
0.0023990495391705067,False
0.32589915782963197,False
0.502797067347844,False
0.0,False
0.36538537625693474,False
0.2694314015715854,False
0.13643779204027473,False
0.18207930168311978,False
0.10925258468076908,False
0.02340557359307359,False
0.23956553446849618,False
0.4882118444993642,True
0.435735074838188,False
0.3456333970432662,False
0.09761762491102885,False
0.06395333734808513,False
0.15559572990074688,False
0.33323053782987505,False
0.2833574677630654,False
0.3493311374591384,True
0.3042575576287245,False
0.40588697276567076,False
0.32476196037520155,True
0.16727026857563568,False
0.3026123466655479,False
0.09468248311930588,False
0.0006818181818181818,False
0.30984248466622694,False
0.08447926920736545,False
0.4121559033561661,False
0.11530162412001076,False
0.07802932260051225,False
0.26466788414630443,False
0.12542146731652984,False
0.41601280439186894,False
0.13150652455741785,False
0.6173420416274529,True
0.0,False
0.03886306238616568,False
0.11798370560960608,False
0.358739567886452,True
0.2960667262458797,True
0.15040875432352416,False
0.31447939137850567,True
0.6296327415379754,True
0.24090808270166128,False
0.49673507550827556,True
0.2568398000663273,False
0.7291093300374566,True
0.257619303391984,True
0.22636597345367515,False
0.12276394918843637,False
0.005680214393449687,False
0.18923804122082236,False
0.0,False
0.35583029586220843,False
0.20916078068699714,False
0.14222358307810687,False
0.5842590466531213,True
0.15949246683499943,False
0.0,False
0.14600595760432925,False
0.3019847416218672,False
0.1531747030082053,False
0.656820338856764,True
0.08818578523257602,False
0.13860782987097672,True
0.0,False
0.15028656193733195,False
0.20795276640292357,True
0.5640344022066617,True
0.3084664739502233,False
0.08328596442985826,False
0.24960544733341766,False
0.08338221969056459,False
0.0059940476190476185,False
0.47717994322779267,False
0.0027500000000000003,False
0.26537014975541884,True
0.26807358104185286,False
0.20674774646208913,False
0.035104017323611944,True
0.36797497454343664,False
0.5438512401950368,False
0.14945784236426785,True
0.4305654217643348,True
0.022239197077432372,False
0.49551477802933275,False
0.10229000837381554,False
0.18358237924124432,False
0.0,False
0.18877907290866097,False
0.18808960926359622,False
0.544948424875786,False
0.196672570852061,False
0.3042985399749524,False
0.07975219613636862,False
0.23683927194684337,False
0.077123770535282,False
0.22343097665369505,False
0.08814980795265302,False
0.3486592392031561,False
0.4138866392399921,False
0.28751124686428614,False
0.0027076599870717523,False
0.055260661249341404,False
0.41358049550617104,False
0.12230596809594148,False
0.05946666886671239,False
0.13792665639700313,False
0.5581485043656571,False
0.47450756736626043,False
0.2745024670644445,False
0.4369083824016638,False
0.03077028286471011,False
0.32818527981595497,False
0.36257590706349796,True
0.10617461739775468,False
0.0,False
0.02834929059616518,False
0.0,False
0.0,False
0.3933107521703315,False
0.4454981671792414,False
0.030845195922498552,False
0.005746108058608059,False
0.042586655843147296,False
0.3235251693985605,False
0.05488215674485697,False
0.13208819766108854,False
0.45660668230300244,False
0.4748892673633538,False
0.026917352027817146,False
0.06529177623293358,False
0.018196830581699006,False
0.10566650092574931,False
0.11134501302100219,False
0.09425910001955316,False
0.5026903220183374,False
0.19224949752121048,False
0.1692004953828125,False
0.21090713486874257,False
0.28321023775832505,False
0.0,False
0.26398612845008473,False
0.2528975054650434,False
0.1907034517601066,False
0.1732633194619918,True
0.10371858373171594,False
0.43642746692042694,False
0.44430178323275493,True
0.042844730547361286,False
0.22467319903248828,True
0.1275700639372156,False
0.08170531273870386,False
0.6239133551319532,False
0.018373607204199307,False
0.27100997400128246,False
0.10784463365133544,False
0.35595438889215103,False
0.0,False
0.22065249777616722,False
0.2878865825990843,False
0.36104567808226407,False
0.5530501380205887,False
0.1239285560397767,False
0.34642126428159303,False
0.3637470054312671,False
0.4608462202702398,False
0.32199460782298694,True
0.2856895453765753,False
0.2259262699642535,False
0.049723250720932935,True
0.5244744313946041,False
0.23885156196598895,False
0.5771403480939646,False
0.19954790370478762,False
0.17236056008398862,False
0.11801068786968315,False
0.08911183029752688,False
0.4690190322369713,False
0.12882722899515833,False
0.20952718455503758,False
0.13235040751983584,False
0.43046867467868344,True
0.02974228541488936,False
0.3497207944673594,False
0.014625581526316815,False
0.2087682481484762,False
0.38998235176628293,False
0.30137751031358656,False
0.1922126479574119,False
0.0027698863636363637,False
0.023186693807553605,False
0.7118688946504751,False
0.2299367176536872,False
0.0686564095937565,False
0.3971602605755121,False
0.24920469967069142,False
0.42745774403874504,False
0.5485066419583842,True
0.16741046274690727,False
0.22588722023791658,True
0.18706964233105833,False
0.35413195610852427,False
0.2156716236775802,False
0.08399599500864781,False
0.3237264529650431,True
0.24536421180822107,False
0.011297316041801337,False
0.14044338725755395,False
0.23376565952141806,False
0.004205182072829132,False
0.04338375868562048,False
0.08195907267611989,False
0.6518225098857138,True
0.0011005434782608695,False
0.30397814167871823,True
0.7430859481445716,False
0.3128613444819867,False
0.46607731678005776,True
0.0007852564102564102,False
0.2342335818901269,True
0.0773160159201204,False
0.2761138892277528,True
0.3613976064381913,False
0.5589228401726113,False
0.1864692979256579,False
0.11440958101027707,False
0.36010231777888846,True
0.2772061249786219,False
0.5716649693744756,True
0.15581232402568967,False
0.06534486032698293,False
0.341441724309525,False
0.06942401861750443,False
0.08416281938512914,False
0.24943052188325432,False
0.3122954384478057,True
0.267077711080962,False
0.15262858729690418,False
0.10786759815382344,False
0.3264923827468111,False
0.44962137733044827,False
0.48946587467665403,False
0.005340935380409064,False
0.5995643340953449,False
0.407724335915473,True
0.4375472905303201,False
0.49384231327340516,False
0.0661628253464764,False
0.42766149169085965,False
0.20652663707089222,False
0.038039195453669135,False
0.2350859164127754,False
0.5487516892080808,False
0.05919325778920401,False
0.3122002953609051,True
0.16774391909451772,False
0.3374942242609116,False
0.14071859784182322,False
0.47153617959814254,False
0.28643054211593527,False
0.29380046513937264,False
0.08038779187940145,False
0.256150558601789,False
0.44207864879513387,False
0.13210470370103614,False
0.33322792230913406,True
0.0020833333333333333,False
0.5473805175263404,False
0.5120661924983857,True
0.2847506617284805,False
0.4922248828246812,False
0.11224605421575033,False
0.03021070058037938,False
0.08582033427464963,False
0.4013462698681166,False
0.09364547404580163,False
0.19271340406391121,False
0.1643031454700729,False
0.005625,False
0.4140412772383187,False
0.430303153006446,False
0.16816347614890084,False
0.36197889643556,False
0.29770433346047775,False
0.0962454591976719,False
0.01794020077145077,False
0.38417942479213285,False
0.17908857118590887,False
0.1623133173343365,True
0.3324388638964384,False
0.3807886937398991,False
0.05677295509601001,False
0.3201706297418964,False
0.35950117099818935,False
0.4530948508878453,False
0.5569394813078442,False
0.2930731146891242,False
0.47521669262527644,False
0.028527637240176432,True
0.5197549718309817,False
0.3557215005710716,False
0.26912649927603605,True
0.3257284366391853,False
0.2337783588994557,False
0.1575678986064654,False
0.39178717322246853,True
0.0,False
0.345862009275989,False
0.32682096481292505,False
0.000576923076923077,False
0.0004411764705882353,False
0.21629752407429415,False
0.20983275112066516,True
0.5637649451064984,False
0.18980018868646048,False
0.3244463829703381,False
0.06570085575544166,False
0.38044933940713377,False
0.5599295517774684,False
0.03902244888109826,False
0.3865464967250524,False
0.5318345611258297,False
0.42690651002276964,False
0.26186509108182227,False
0.4091460696547906,False
0.5739745531948561,False
0.5465068864804423,False
0.3478862140819418,False
0.21962429869120598,False
0.2933117820276036,False
0.4827557620043261,False
0.47817135786684895,False
0.02139064992025518,False
0.2890576207896242,False
0.16704243791077153,False
0.2524692609824762,False
0.25483245178128133,False
0.00020833333333333332,False
0.015469291125541124,False
0.45989503857054004,True
0.3596453635524549,False
0.30748528582540235,False
0.41506664173340835,False
0.35233436113765004,False
0.2735200137311072,True
0.33780359824804923,False
0.2532166881896908,False
0.2426685531907522,False
0.36564930645369054,False
0.3395089763496289,False
0.30364040240033513,False
0.49994067908308104,False
0.4264572462024903,False
0.026144933894290307,False
0.20931211524470772,True
0.559579742952224,False
0.32185464047305473,False
0.10004768132215537,False
0.5004826368169852,True
0.2836210831028909,True
0.0681775728203551,False
0.07817354183078898,False
0.32654900953000515,False
0.134570611771348,False
0.5159153176350406,False
0.14262100470260625,True
0.154048463902705,True
0.36709459010334705,False
0.0665547774528716,True
0.00020833333333333332,False
0.008214619432291846,False
0.5875296248403985,False
0.3667196778682416,False
0.1121088809634605,False
0.29335981660094873,False
0.14738437606217528,False
0.2948481636279663,True
0.3009197528964097,False
0.06367217768882527,False
0.03720279752926812,False
0.21355301810830274,False
0.5330400743405523,False
0.31835852165875,False
0.15113670345354138,False
0.08358463224129782,False
0.5020384703484142,False
0.0479996944207121,False
0.060942072502044385,False
0.07312525548163623,False
0.2608619066430631,True
0.4038722751178733,False
0.10782385387103766,False
0.013491560858496341,False
0.23847389111504463,False
0.009621388474744736,False
0.0738887576903511,False
0.01470522186147186,False
0.34518257614197073,True
0.29742090415282346,True
0.28664719154842255,False
0.01758241148770241,False
0.010182601389838232,False
0.017576777698845775,False
0.06890365689316592,False
0.2540360231599774,False
0.1615584750266321,True
0.022864401833311003,False
0.1383021280373584,False
0.16853001808899173,False
0.052839350052682095,False
0.467350875057021,True
0.15889853649694857,False
0.458560314578937,False
0.14879295132114045,False
0.030130430972536246,True
0.6305039417532979,True
0.25004526929195486,False
0.49422316418582457,True
0.22703817383946998,True
0.04751852547461692,False
0.30018050708430066,False
0.036065339591655386,False
0.0479996944207121,False
0.4007944785007665,False
0.036979192564359976,False
0.19155715100975304,False
0.18180725389665583,False
0.40521426277732225,True
0.012233588231943496,False
0.14747280017986458,False
0.2773071927788537,False
0.34789655479471504,False
0.3284206868881009,False
0.1858442752851502,False
0.10918306225141626,False
0.37371548948615463,False
0.4302992388013594,False
0.4962815952047226,True
0.025844369446343128,False
0.0,False
0.293612620943286,False
0.1541341012887187,True
0.03500249704652535,False
0.3432831973170775,False
0.05128365126104769,False
0.0025,False
0.14301026669250205,False
0.165506129501467,False
0.2302835129956537,False
0.5514519973105343,True
0.07246560180108691,False
0.10377383912982326,False
0.06764369621258534,False
0.13740589271014966,False
0.1766850413506148,False
0.20411975897369483,False
0.0,False
0.005900297619047618,False
0.1554250513329459,False
0.5802457587664221,True
0.32107563214497986,False
0.1620739201076367,False
0.3431657926697187,False
0.08173476502524021,False
0.328074322240522,False
0.41906409894208485,False
0.19437703469015535,False
0.08642999273812679,False
0.0,False
0.3108193329982491,True
0.2960967014353609,False
0.4617590661509854,False
0.0424281359176786,False
0.23889429884396318,False
0.1872649324248949,False
0.3937907002965174,True
0.2688740977609569,True
0.17657358270816714,False
0.10924409602537205,True
0.2371349016592711,False
0.26359381030700013,True
0.29128251018939383,False
0.41559393229064917,False
0.0,False
0.051220437719889066,False
0.007996506557168322,False
0.14657736305100885,False
0.3513241967495481,False
0.09145962794592531,False
0.0035354691075514875,False
0.02817886828084196,False
0.28212555819684143,True
0.5809177799692259,True
0.4338009460101486,True
0.6117952071930013,True
0.26647052878898025,False
0.1410542047812121,False
0.06962263781152553,False
0.2643852832793862,False
0.016686126373626372,False
0.2659176728745071,True
0.1358291847259849,False
0.0,False
0.08700958097372853,False
0.21446222561357853,False
0.1378050689640111,False
0.068428822319918,True
0.3769759229623177,False
0.22763155893692386,False
0.1982087147248549,False
0.18837541301598928,False
0.20748766112624467,False
0.5918088452719676,True
0.05688747975506791,False
0.440787335323633,False
0.27419702389324985,False
0.3452313404074366,True
0.24189817346266462,True
0.3540532746104338,False
0.4498857618225997,False
0.1696065262714658,False
0.2841854189945939,True
0.2798895782471316,False
0.14147264745131805,False
0.04510915844667394,False
0.3878735884082605,False
0.14886308280380625,False
0.49614237146999474,False
0.04238820077626191,False
0.33691146400657457,False
0.24499306020288192,True
0.009154454614013437,False
0.10096785126257968,False
0.050264845935863604,False
0.04409989749238176,False
0.030869802346776033,False
0.23093718883360068,False
0.2307926421776387,False
0.004637445887445887,False
0.0,False
0.3409743872083293,False
0.0034256597375792418,False
0.3495537214772713,False
0.33804851672338737,False
0.3561257235807825,False
0.0047819055944055945,False
0.3063470059721867,False
0.2445065368138951,True
0.47131631120460926,False
0.0019038461538461538,False
0.41439585378109006,False
0.46720913855224344,False
0.0,False
0.09439602111166578,False
0.5581743479738158,False
0.38158827952118224,True
0.04414535274800367,False
0.0383290390272782,False
0.3328008701473767,False
0.08160236765689541,False
0.036309018657996454,False
0.2538260071799306,False
0.0,False
0.005362179487179487,False
0.2974224137228425,False
0.22149855416666697,False
0.17619225219260481,False
0.11398719072016959,False
0.02813843004719552,False
0.00512804858185293,False
0.3125197808612679,False
0.44285296848927813,False
0.25932428985256417,False
0.2860272986775699,False
0.05674552998909622,True
0.2166468057924523,False
0.6935041698426753,False
0.044188951630323284,False
0.26668887214328707,False
0.28864605490819695,False
0.4603923219744891,True
0.24926347984551447,False
0.11014113192790966,False
0.04679494327267159,False
0.37084740587831616,True
0.1471687697467496,False
0.017962820267967326,False
0.6478802314517761,False
0.1497340435794403,True
0.0655575308611947,False
0.10448983906287548,False
0.45847309729442304,False
0.13724428047478163,False
0.17863269986975694,False
0.014437557370166065,False
0.4936299885462217,True
0.19115868182706502,True
0.18197778463263867,False
0.3832613597033724,False
0.19855860879387272,True
0.38979469653536925,False
0.0612034056517584,False
0.2555028917988086,False
0.11693660763057984,False
0.11778234463404366,False
0.4899589832109438,False
